CMPD_CHEMBLID	MOLREGNO	PARENT_CMPD_CHEMBLID	PARENT_MOLREGNO	MOL_PREF_NAME	COMPOUND_KEY	MOLWEIGHT	ALOGP	PSA	NUM_RO5_VIOLATIONS	CANONICAL_SMILES	ACTIVITY_ID	STANDARD_TYPE	RELATION	STANDARD_VALUE	STANDARD_UNITS	PCHEMBL_VALUE	PUBLISHED_TYPE	PUBLISHED_RELATION	PUBLISHED_VALUE	PUBLISHED_UNITS	ACTIVITY_COMMENT	DATA_VALIDITY_COMMENT	POTENTIAL_DUPLICATE	BAO_ENDPOINT	UO_UNITS	QUDT_UNITS	ASSAY_ID	ASSAY_CHEMBLID	ASSAY_TYPE	DESCRIPTION	ASSAY_SRC_ID	ASSAY_SRC_DESCRIPTION	ASSAY_ORGANISM	ASSAY_STRAIN	ASSAY_TAX_ID	CURATED_BY	BAO_FORMAT	TID	TARGET_CHEMBLID	TARGET_TYPE	PROTEIN_ACCESSION	PREF_NAME	ORGANISM	CONFIDENCE_SCORE	TARGET_MAPPING	APD_NAME	APD_CONFIDENCE	DOC_ID	DOC_CHEMBLID	PUBMED_ID	JOURNAL	YEAR	VOLUME	ISSUE	FIRST_PAGE	CELL_ID	CELL_CHEMBL_ID	CELL_NAME	ACTIVITY_PARAMS	ACTIVITY_PROPS
CHEMBL2371881	1546332	CHEMBL2371881	1546332		TI3	3085.18				CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H]2CCCCN2C(=O)[C@H](CCCN=C(N)N)NS(=O)(=O)c3ccc(cc3)C(C)(C)C)C(=O)N4CCC[C@H]4C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc5ccc(O)cc5)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)N)C(=O)O	1661939	Ki	=	1.3	nM	8.89	Ki	=	1.3	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	325957	CHEMBL863455	F	Inhibitory activity against human thrombin by amidolytic assay using chromogenic S-2238 substrate	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000019	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	9	Protein	Trypsin	high	30343	CHEMBL1141203	16202582	Bioorg. Med. Chem. Lett.	2005	15	23	5120					
CHEMBL197141	326253	CHEMBL197141	326253		14	499.91	3.01	111.67	0	[O-][n+]1c(CC(=O)NCc2cc(Cl)ccc2n3cncn3)cccc1NCC(F)(F)c4ccccn4	1523130	Ki	=	1.5	nM	8.82	Ki	=	1.5	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	302401	CHEMBL829646	B	Binding affinity against thrombin in human plasma	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	9	Protein	Trypsin	high	20452	CHEMBL1145272	15911253	Bioorg. Med. Chem. Lett.	2005	15	11	2771					
CHEMBL32203	47140	CHEMBL32203	47140		table 4	657.59	3.5	143.24	2	Cc1nc(N)ccc1CNC(=O)C2C=CCN3N2C(=O)N(C(CSc4ccc(Br)cc4)C(=O)OC5CCCCC5)C3=O	1144756	Ki	=	1.5	nM	8.82	Ki	=	1.5	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	208514	CHEMBL817240	B	Inhibitory activity against human thrombin	1	Scientific Literature				Expert	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	8	Homologous protein			6242	CHEMBL1145743	12668009	Bioorg. Med. Chem. Lett.	2003	13	8	1445					
CHEMBL401737	435229	CHEMBL401737	435229		76	705.89	1.14	221.58	1	CS(=O)(=O)CC[C@H](NS(=O)(=O)Cc1ccccc1)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCCNC(=N)N)C(=O)c3nc4ccccc4s3	1404907	Ki	=	1.5	nM	8.82	Ki	=	1.5	nM			1	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	302621	CHEMBL838818	B	Binding affinity determined against human alpha thrombin	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	9	Protein	Trypsin	high	21585	CHEMBL1142732	15771442	J. Med. Chem.	2005	48	6	1984					
CHEMBL355730	277423	CHEMBL355730	277423		5b	416.49	2.4	104.7	0	CC1=CN=C(NCCc2ccccn2)C(=O)N1CC(=O)NCc3ccc4[nH]ccc4c3	372601	Ki	=	1.6	nM	8.8	Ki	=	1.6	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	208511	CHEMBL811984	B	Inhibition of Thrombin	1	Scientific Literature				Expert	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	8	Homologous protein			6123	CHEMBL1136608	12617893	Bioorg. Med. Chem. Lett.	2003	13	5	795					
CHEMBL330206	162705	CHEMBL330206	162705		12e	377.29				CC(C)N(CC(=O)N[C@@H](CCCCN)B(O)O)C(=O)CCc1ccccc1	1158680	Ki	=	1.6	nM	8.8	Ki	=	1.6	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	208357	CHEMBL813667	B	In vitro for inhibition of thrombin.	1	Scientific Literature				Expert	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	8	Homologous protein			1917	CHEMBL1149934		Bioorg. Med. Chem. Lett.	1996	6	24	2913					
CHEMBL33839	47087	CHEMBL33839	47087		2d	447.54	1.24	150.17	0	CC1=CC(=C(N)C(=O)N1CC(=O)NCc2ccc(N)nc2C)S(=O)(=O)c3cccs3	871893	Ki	=	1.7	nM	8.77	Ki	=	1.7	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	208513	CHEMBL817239	B	Inhibition of human thrombin	1	Scientific Literature				Expert	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	8	Homologous protein			6241	CHEMBL1136704	12668008	Bioorg. Med. Chem. Lett.	2003	13	8	1441					
CHEMBL417635	22726	CHEMBL417635	22726		NC28	397.48	-.14	126.43	0	CC1=CN=C(NCCc2ccccc2)C(=O)N1CC(=O)NC[C@@H]3CNC(=NC3)N	494261	Ki	=	1.9	nM	8.72	Ki	=	1.9	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	208494	CHEMBL811969	B	In vitro inhibitory constant against human thrombin (FIIa).	1	Scientific Literature				Expert	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	8	Homologous protein			5444	CHEMBL1136066	11934589	Bioorg. Med. Chem. Lett.	2002	12	8	1203					
CHEMBL1682695	1072761	CHEMBL1682695	1072761		6	441.92	2.58	98.14	0	COc1ccc(Cl)cc1CNC(=O)CN2C(=CN=C(NCCc3ccccn3)C2=O)C	5247932	Ki	=	2	nM	8.7	Ki	=	2	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	728384	CHEMBL1685160	B	Inhibition of thrombin	1	Scientific Literature				Autocuration	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	8	Homologous protein			55717	CHEMBL1681657	21295466	Bioorg. Med. Chem. Lett.	2011	21	5	1532					
CHEMBL46135	72563	CHEMBL46135	72563		8	543.96	3.06	136.18	1	Cc1nc(N)ccc1CNC(=O)CN2C(=O)C(=CC=C2C(F)(F)F)NS(=O)(=O)Cc3ccc(Cl)cc3	929270	Ki	=	2.6	nM	8.59	Ki	=	2.6	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	208345	CHEMBL813655	B	Compound was evaluated to inhibit the thrombin enzyme	1	Scientific Literature				Autocuration	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	8	Homologous protein			2652	CHEMBL1130870	9873422	Bioorg. Med. Chem. Lett.	1998	8	13	1719					
CHEMBL193502	326220	CHEMBL193502	326220		6	499.91	3.01	111.67	0	[O-][n+]1c(NCC(F)(F)c2ccccn2)ccc(Cl)c1CC(=O)NCc3ccccc3n4cncn4	1523111	Ki	=	2.6	nM	8.59	Ki	=	2.6	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	302401	CHEMBL829646	B	Binding affinity against thrombin in human plasma	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	9	Protein	Trypsin	high	20452	CHEMBL1145272	15911253	Bioorg. Med. Chem. Lett.	2005	15	11	2771					
CHEMBL399868	416180	CHEMBL399868	416180		16	530.95	6.12	80.04	2	Cc1nc(N)ccc1CNC(=O)Cc2c(Cl)ccc(NCC(F)(F)c3ccc(F)c4ccccc34)c2F	2048860	Ki	=	2.8	nM	8.55	Ki	=	2.8	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	458088	CHEMBL924350	B	Inhibition of human thrombin after 15 mins by standard chromogenic assay	1	Scientific Literature	Homo sapiens		9606	Intermediate	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	9	Protein	Trypsin	high	37852	CHEMBL1140519	17889527	Bioorg. Med. Chem. Lett.	2007	17	22	6266					
CHEMBL2204325	1443938	CHEMBL2204325	1443938		7	490.99	1.52	116.84	0	Clc1ccc2OCC(=O)NCC(=O)N[C@H](C3CCCCC3)C(=O)N4CCC[C@H]4C(=O)NCc2c1	512177	Ki	=	2.9	nM	8.54	Ki	=	2.9	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	208517	CHEMBL817243	B	Inhibitory activity against thrombin IIa	1	Scientific Literature				Expert	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	8	Homologous protein			5708	CHEMBL1136169	12873514	Bioorg. Med. Chem. Lett.	2003	13	16	2781					
CHEMBL2368546	1542997	CHEMBL2368546	1542997		8-5	767.98	.39	294.73	2	NC(=N)NCCCC[C@@H](NC(=O)[C@@H](Cc1ccc(O)cc1)NC(=O)[C@@H]2CCN2C(=O)[C@H](CC3CCCCC3)NC(=O)[C@@H]4CC[C@@H](CNC(=N)N)CC4)C(=O)N	2231827	Ki	=	3	nM	8.52	Ki	=	3	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	511554	CHEMBL966264	B	Inhibition of human thrombin	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	9	Protein	Trypsin	high	44267	CHEMBL1156691	17950494	Eur. J. Med. Chem.	2008	43	6	1330					
CHEMBL103581	167045	CHEMBL103581	167045		1	496.44	4.76	75.43	0	N[C@H](C(c1ccccc1)c2ccccc2)C(=O)N3CCC[C@H]3C(=O)NCc4cc(Cl)ccc4Cl	1113354	Ki	=	3	nM	8.52	Ki	=	3	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	208532	CHEMBL813626	B	Inhibitory potency against human thrombin	1	Scientific Literature				Expert	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	8	Homologous protein			17839	CHEMBL1149168	15163182	J. Med. Chem.	2004	47	12	2995					
CHEMBL432209	179027	CHEMBL432209	179027		35	540.65	.3	174.47	1	NC(=N)NCCCC(NC(=O)[C@@H]1CC[C@H]2CN(CC(=O)N12)C(=O)CCc3ccccn3)C(=O)c4nccs4	253264	Ki	=	3	nM	8.52	Ki	=	3	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	225581	CHEMBL847937	B	Binding affinity against thrombin	1	Scientific Literature				Expert	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	8	Homologous protein			2882	CHEMBL1130670	9873701	Bioorg. Med. Chem. Lett.	1998	8	22	3193					
CHEMBL2448350	1590498	CHEMBL3545776	1927622		26	718.67				Cl.CC(C)(C)OC(=O)N1C[C@@H]([C@H](C1)c2cccc(c2)C(F)(F)F)C(=O)N3CCC[C@H]3C(=O)N[C@@H](CCCCN)B4O[C@@H]5C[C@@H]6C[C@@H](C6(C)C)[C@]5(C)O4	351200	Ki	=	3.1	nM	8.51	Ki	=	3.1	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	208898	CHEMBL814955	B	Compound was evaluated for the inhibitory activity against thrombin.	1	Scientific Literature				Autocuration	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	8	Homologous protein			1951	CHEMBL1129708		Bioorg. Med. Chem. Lett.	1996	6	3	295					
CHEMBL366882	297159	CHEMBL366882	297159		19	610.74	3.39	161.5	1	NC(=N)NCCCC(NC(=O)[C@@H]1CCCN1C(=O)C(O)C2c3ccccc3c4ccccc24)C(=O)c5nc6ccccc6s5	1406048	Ki	=	3.1	nM	8.51	Ki	=	3.1	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	302621	CHEMBL838818	B	Binding affinity determined against human alpha thrombin	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	9	Protein	Trypsin	high	21585	CHEMBL1142732	15771442	J. Med. Chem.	2005	48	6	1984					
CHEMBL117098	192674	CHEMBL117098	192674		29	414.94	1.98	101.45	0	NCc1ccc(Cl)cc1CNC(=O)[C@@H]2CCCN2C(=O)[C@H](N)Cc3ccccc3	1307879	Ki	=	3.3	nM	8.48	Ki	=	3.3	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	208918	CHEMBL814972	B	Inhibitory constant evaluated against thrombin (Factor IIa)	1	Scientific Literature				Expert	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	8	Homologous protein			5852	CHEMBL1136286	14505652	Bioorg. Med. Chem. Lett.	2003	13	20	3477					
CHEMBL322205	168699	CHEMBL322205	168699		3a	499.64	.69	155.8	0	CN[C@H](Cc1ccccc1)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCCN=C(N)N)C(=O)c3nccs3	1308165	Ki	=	3.6	nM	8.44	Ki	=	3.6	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	208545	CHEMBL879195	B	Inhibition of human alpha-thrombin.	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	9	Protein	Trypsin	high	13491	CHEMBL1129256	8759623	J. Med. Chem.	1996	39	16	3039					
CHEMBL41876	60904	CHEMBL41876	60904		5	437.95	3.4	105.71	0	Cc1cc(OCC2CCN(CC2)C(=N)N)cc(OS(=O)(=O)c3ccccc3Cl)c1	1027456	Ki	=	4.6	nM	8.34	Ki	=	.0046	uM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	208325	CHEMBL813518	B	Compound was evaluated for inhibition of Thrombin	1	Scientific Literature				Autocuration	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	8	Homologous protein			3657	CHEMBL1133126	10636250	Bioorg. Med. Chem. Lett.	2000	10	1	83					
CHEMBL197984	329937	CHEMBL197984	329937		21	439.47	3.58	93.69	0	FC(F)(CNc1nccc2oc(Cc3ccccc3n4cncn4)nc12)C5CCCCN5	1613553	Ki	=	4.6	nM	8.34	Ki	=	4.6	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	320755	CHEMBL884569	B	Inhibitory constant against thrombin	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	9	Protein	Trypsin	high	30036	CHEMBL1142745	16137886	Bioorg. Med. Chem. Lett.	2005	15	20	4411					
CHEMBL2371883	1546334	CHEMBL2371883	1546334		TI5	3661.7				CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H]2CCCCN2C(=O)[C@H](CCCN=C(N)N)NS(=O)(=O)c3ccc(cc3)C(C)(C)C)C(=O)N4CCC[C@H]4C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc5ccc(O)cc5)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)N)C(=O)O	1661941	Ki	=	4.6	nM	8.34	Ki	=	4.6	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	325957	CHEMBL863455	F	Inhibitory activity against human thrombin by amidolytic assay using chromogenic S-2238 substrate	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000019	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	9	Protein	Trypsin	high	30343	CHEMBL1141203	16202582	Bioorg. Med. Chem. Lett.	2005	15	23	5120					
CHEMBL2373351	1547802	CHEMBL2373351	1547802		33	531.51				CC1(C)[C@@H]2C[C@H]3OB(O[C@@]3(C)[C@H]1C2)[C@H](CCCCN)NC(=O)Cn4nc(CC#N)cc4CCc5ccccc5	213103	Ki	=	4.6	nM	8.34	Ki	=	4.6	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	208350	CHEMBL813660	B	Inhibition against human thrombin	1	Scientific Literature				Expert	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	8	Homologous protein			3040	CHEMBL1130774	9871540	Bioorg. Med. Chem. Lett.	1998	8	7	775					
CHEMBL101707	162218	CHEMBL101707	162218		12i	425.34				NCCCC[C@H](NC(=O)CN(Cc1ccccc1)C(=O)CCc2ccccc2)B(O)O	1169591	Ki	=	4.68	nM	8.33	Ki	=	4.68	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	208357	CHEMBL813667	B	In vitro for inhibition of thrombin.	1	Scientific Literature				Expert	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	8	Homologous protein			1917	CHEMBL1149934		Bioorg. Med. Chem. Lett.	1996	6	24	2913					
CHEMBL182320	306945	CHEMBL182320	306945		8	415.92	2.31	95.66	0	C[C@](O)(C(=O)N1CCC[C@H]1C(=O)NCc2cc(Cl)ccc2CN)c3ccccc3	1443696	Ki	=	4.7	nM	8.33	Ki	=	4.7	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	302338	CHEMBL828922	B	Inhibition constant against human Thrombin	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	9	Protein	Trypsin	high	20046	CHEMBL1137147	15261262	Bioorg. Med. Chem. Lett.	2004	14	16	4161					
CHEMBL142153	238326	CHEMBL142153	238326		15	427.46	2.78	88.91	0	CC1=CN=C(NCC(F)(F)c2ccccc2)C(=O)N1CC(=O)NCc3cc(C)ccn3	486428	Ki	=	4.8	nM	8.32	Ki	=	4.8	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	210607	CHEMBL816574	B	Inhibitory constant against thrombin (IIa) 	1	Scientific Literature				Expert	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	8	Homologous protein			17372	CHEMBL1145961	12570369	J. Med. Chem.	2003	46	4	461					
CHEMBL309360	120960	CHEMBL309360	120960		table 1	624.78	1.62	185	1	CC(C)CC1(CC(C)C)C(=O)N2CC(=CC(N2C1=O)C(=O)NC(CCCCN)C(=O)C(=O)NCCc3ccc(cc3)C(=O)N)C	322576	Ki	=	5.09	nM	8.29	Ki	=	5.09	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	208893	CHEMBL814950	B	Compound was evaluated for its binding affinity to the thrombin	1	Scientific Literature				Autocuration	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	8	Homologous protein			2747	CHEMBL1130946	9873535	Bioorg. Med. Chem. Lett.	1998	8	17	2321					
CHEMBL319017	163529	CHEMBL319017	163529		4a	778.96	2.42	215.68	2	NC(=N)NCCC[C@H]1NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc3ccccc3)NC(=O)CCCCCNC(=O)[C@H](CC(c4ccccc4)c5ccccc5)NC(=O)C1=O	797230	Ki	=	5.3	nM	8.28	Ki	=	5.3	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	208327	CHEMBL813520	B	Inhibition of human thrombin	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	9	Protein	Trypsin	high	1923	CHEMBL1128948		Bioorg. Med. Chem. Lett.	1996	6	24	2947					
CHEMBL330149	162642	CHEMBL330149	162642		12d	363.27				CN(CC(=O)N[C@@H](CCCCN)B(O)O)C(=O)CCCc1ccccc1	1181238	Ki	=	5.4	nM	8.27	Ki	=	5.4	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	208357	CHEMBL813667	B	In vitro for inhibition of thrombin.	1	Scientific Literature				Expert	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	8	Homologous protein			1917	CHEMBL1149934		Bioorg. Med. Chem. Lett.	1996	6	24	2913					
CHEMBL2371884	1546335	CHEMBL2371884	1546335		TI6	3949.96				CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H]2CCCCN2C(=O)[C@H](CCCN=C(N)N)NS(=O)(=O)c3ccc(cc3)C(C)(C)C)C(=O)N4CCC[C@H]4C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc5ccc(O)cc5)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)N)C(=O)O	1661942	Ki	=	6.7	nM	8.17	Ki	=	6.7	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	325957	CHEMBL863455	F	Inhibitory activity against human thrombin by amidolytic assay using chromogenic S-2238 substrate	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000019	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	9	Protein	Trypsin	high	30343	CHEMBL1141203	16202582	Bioorg. Med. Chem. Lett.	2005	15	23	5120					
CHEMBL175398	290377	CHEMBL175398	290377		18	418.54	2.94	95.34	0	NC(=N)c1ccc2c(c1)c(CCO)cn2CC(=O)N3CCC(Cc4ccccc4)CC3	1222123	Ki	=	7	nM	8.15	Ki	=	7	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	48300	CHEMBL660487	B	Inhibition of Coagulation factor II	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	9	Protein	Trypsin	high	3588	CHEMBL1131664	10230612	Bioorg. Med. Chem. Lett.	1999	9	7	925					
CHEMBL228341	384883	CHEMBL228341	384883		31	588.15	2.75	140.7	1	CCCCCCOC(=O)CN[C@H](CCc1cccc[n+]1[O-])C(=O)N2CCC[C@H]2C(=O)NCc3cc(Cl)ccc3CN	1899319	Ki	=	7.8	nM	8.11	Ki	=	7.8	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	438715	CHEMBL889049	B	Inhibition of thrombin	1	Scientific Literature				Intermediate	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	8	Homologous protein			36030	CHEMBL1145355	17462889	Bioorg. Med. Chem. Lett.	2007	17	12	3322					
CHEMBL256381	434935	CHEMBL256381	434935		8e	546.68	1.33	158.23	1	CN[C@H](Cc1ccccc1)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCCNC(=N)N)C(=O)c3nc4ccccc4n3C	2091217	Ki	=	8.1	nM	8.09	Ki	=	8.1	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	469216	CHEMBL948917	B	Inhibition of human alpha-thrombin	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	9	Protein	Trypsin	high	38830	CHEMBL1143211	18053726	Bioorg. Med. Chem.	2008	16	4	1562					
CHEMBL2373349	1547800	CHEMBL2373349	1547800		28	493.46				Cc1nc(Cc2ccccc2)n(CC(=O)N[C@@H](CCCCN)B3O[C@@H]4C[C@@H]5C[C@@H](C5(C)C)[C@]4(C)O3)n1	186911	Ki	=	8.6	nM	8.07	Ki	=	8.6	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	208350	CHEMBL813660	B	Inhibition against human thrombin	1	Scientific Literature				Expert	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	8	Homologous protein			3040	CHEMBL1130774	9871540	Bioorg. Med. Chem. Lett.	1998	8	7	775					
